currency,valid_from,eur_exchange_rate,rate_source,notes
CAD,2025-01-20,0.6700616456714018,ecb_daily,ECB reference rate: 1 EUR = 1.4924 CAD
CAD,2025-01-21,0.6683151774376797,ecb_daily,ECB reference rate: 1 EUR = 1.4963 CAD
CAD,2025-01-22,0.6679134384183809,ecb_daily,ECB reference rate: 1 EUR = 1.4972 CAD
CAD,2025-01-23,0.6673785371062467,ecb_daily,ECB reference rate: 1 EUR = 1.4984 CAD
CAD,2025-01-24,0.666000666000666,ecb_daily,ECB reference rate: 1 EUR = 1.5015 CAD
CAD,2025-01-27,0.6624271330153683,ecb_daily,ECB reference rate: 1 EUR = 1.5096 CAD
CAD,2025-01-28,0.6658232904987016,ecb_daily,ECB reference rate: 1 EUR = 1.5019 CAD
CAD,2025-01-29,0.6661781360335753,ecb_daily,ECB reference rate: 1 EUR = 1.5011 CAD
CAD,2025-01-30,0.666800026672001,ecb_daily,ECB reference rate: 1 EUR = 1.4997 CAD
CAD,2025-01-31,0.6651147322913202,ecb_daily,ECB reference rate: 1 EUR = 1.5035 CAD
CAD,2025-02-03,0.6644076805527871,ecb_daily,ECB reference rate: 1 EUR = 1.5051 CAD
CAD,2025-02-04,0.6714113065664026,ecb_daily,ECB reference rate: 1 EUR = 1.4894 CAD
CAD,2025-02-05,0.6722237160527024,ecb_daily,ECB reference rate: 1 EUR = 1.4876 CAD
CAD,2025-02-06,0.6727211570803903,ecb_daily,ECB reference rate: 1 EUR = 1.4865 CAD
CAD,2025-02-07,0.6719075455217363,ecb_daily,ECB reference rate: 1 EUR = 1.4883 CAD
CAD,2025-02-10,0.6757669955399378,ecb_daily,ECB reference rate: 1 EUR = 1.4798 CAD
CAD,2025-02-11,0.6761782405842179,ecb_daily,ECB reference rate: 1 EUR = 1.4789 CAD
CAD,2025-02-12,0.6743088334457181,ecb_daily,ECB reference rate: 1 EUR = 1.483 CAD
CAD,2025-02-13,0.6736728644570197,ecb_daily,ECB reference rate: 1 EUR = 1.4844 CAD
CAD,2025-02-14,0.6731287022078621,ecb_daily,ECB reference rate: 1 EUR = 1.4856 CAD
CAD,2025-02-17,0.6729022273063724,ecb_daily,ECB reference rate: 1 EUR = 1.4861 CAD
CAD,2025-02-18,0.6736728644570197,ecb_daily,ECB reference rate: 1 EUR = 1.4844 CAD
CAD,2025-02-19,0.6747183051076175,ecb_daily,ECB reference rate: 1 EUR = 1.4821 CAD
CAD,2025-02-20,0.6738090425173506,ecb_daily,ECB reference rate: 1 EUR = 1.4841 CAD
CAD,2025-02-21,0.6731287022078621,ecb_daily,ECB reference rate: 1 EUR = 1.4856 CAD
CAD,2025-02-24,0.6722237160527024,ecb_daily,ECB reference rate: 1 EUR = 1.4876 CAD
CAD,2025-02-25,0.6680472977486807,ecb_daily,ECB reference rate: 1 EUR = 1.4969 CAD
CAD,2025-02-26,0.6642752756742394,ecb_daily,ECB reference rate: 1 EUR = 1.5054 CAD
CAD,2025-02-27,0.6648936170212766,ecb_daily,ECB reference rate: 1 EUR = 1.504 CAD
CAD,2025-02-28,0.6658232904987016,ecb_daily,ECB reference rate: 1 EUR = 1.5019 CAD
CAD,2025-03-03,0.6620762711864407,ecb_daily,ECB reference rate: 1 EUR = 1.5104 CAD
CAD,2025-03-04,0.6568575932737782,ecb_daily,ECB reference rate: 1 EUR = 1.5224 CAD
CAD,2025-03-05,0.6494349915573451,ecb_daily,ECB reference rate: 1 EUR = 1.5398 CAD
CAD,2025-03-06,0.644786897930234,ecb_daily,ECB reference rate: 1 EUR = 1.5509 CAD
CAD,2025-03-07,0.6424257998201208,ecb_daily,ECB reference rate: 1 EUR = 1.5566 CAD
CAD,2025-03-10,0.6393044367727911,ecb_daily,ECB reference rate: 1 EUR = 1.5642 CAD
CAD,2025-03-11,0.6356874960269532,ecb_daily,ECB reference rate: 1 EUR = 1.5731 CAD
CAD,2025-03-12,0.6375924509053813,ecb_daily,ECB reference rate: 1 EUR = 1.5684 CAD
CAD,2025-03-13,0.641395676993137,ecb_daily,ECB reference rate: 1 EUR = 1.5591 CAD
CAD,2025-03-14,0.6373080109616979,ecb_daily,ECB reference rate: 1 EUR = 1.5691 CAD
CAD,2025-03-17,0.64,ecb_daily,ECB reference rate: 1 EUR = 1.5625 CAD
CAD,2025-03-18,0.6410667350471184,ecb_daily,ECB reference rate: 1 EUR = 1.5599 CAD
CAD,2025-03-19,0.6407791874919903,ecb_daily,ECB reference rate: 1 EUR = 1.5606 CAD
CAD,2025-03-20,0.6413545407901489,ecb_daily,ECB reference rate: 1 EUR = 1.5592 CAD
CAD,2025-03-21,0.6430454633142564,ecb_daily,ECB reference rate: 1 EUR = 1.5551 CAD
CAD,2025-03-24,0.6443298969072164,ecb_daily,ECB reference rate: 1 EUR = 1.552 CAD
CAD,2025-03-25,0.6468723720809884,ecb_daily,ECB reference rate: 1 EUR = 1.5459 CAD
CAD,2025-03-26,0.6498992656138298,ecb_daily,ECB reference rate: 1 EUR = 1.5387 CAD
CAD,2025-03-27,0.6482982171799028,ecb_daily,ECB reference rate: 1 EUR = 1.5425 CAD
CAD,2025-03-28,0.6475006475006475,ecb_daily,ECB reference rate: 1 EUR = 1.5444 CAD
CAD,2025-03-31,0.6437906392841048,ecb_daily,ECB reference rate: 1 EUR = 1.5533 CAD
CAD,2025-04-01,0.6439564685427265,ecb_daily,ECB reference rate: 1 EUR = 1.5529 CAD
CAD,2025-04-02,0.6460365656696169,ecb_daily,ECB reference rate: 1 EUR = 1.5479 CAD
CAD,2025-04-03,0.6395497569710923,ecb_daily,ECB reference rate: 1 EUR = 1.5636 CAD
CAD,2025-04-04,0.63710499490316,ecb_daily,ECB reference rate: 1 EUR = 1.5696 CAD
CAD,2025-04-07,0.6386919588682378,ecb_daily,ECB reference rate: 1 EUR = 1.5657 CAD
CAD,2025-04-08,0.6446621970087675,ecb_daily,ECB reference rate: 1 EUR = 1.5512 CAD
CAD,2025-04-09,0.6381213706847042,ecb_daily,ECB reference rate: 1 EUR = 1.5671 CAD
CAD,2025-04-10,0.6407381303261357,ecb_daily,ECB reference rate: 1 EUR = 1.5607 CAD
CAD,2025-04-11,0.6354855109303508,ecb_daily,ECB reference rate: 1 EUR = 1.5736 CAD
CAD,2025-04-14,0.6334726973267453,ecb_daily,ECB reference rate: 1 EUR = 1.5786 CAD
CAD,2025-04-15,0.6364967220418815,ecb_daily,ECB reference rate: 1 EUR = 1.5711 CAD
CAD,2025-04-16,0.6326311127981274,ecb_daily,ECB reference rate: 1 EUR = 1.5807 CAD
CAD,2025-04-17,0.6339948012426299,ecb_daily,ECB reference rate: 1 EUR = 1.5773 CAD
CAD,2025-04-22,0.6292870178088226,ecb_daily,ECB reference rate: 1 EUR = 1.5891 CAD
CAD,2025-04-23,0.6333523339033504,ecb_daily,ECB reference rate: 1 EUR = 1.5789 CAD
CAD,2025-04-24,0.6341556217895872,ecb_daily,ECB reference rate: 1 EUR = 1.5769 CAD
CAD,2025-04-25,0.6347594261774788,ecb_daily,ECB reference rate: 1 EUR = 1.5754 CAD
CAD,2025-04-28,0.6351626016260162,ecb_daily,ECB reference rate: 1 EUR = 1.5744 CAD
CAD,2025-04-29,0.6350819255683984,ecb_daily,ECB reference rate: 1 EUR = 1.5746 CAD
CAD,2025-04-30,0.6358087487283826,ecb_daily,ECB reference rate: 1 EUR = 1.5728 CAD
CAD,2025-05-02,0.6379585326953748,ecb_daily,ECB reference rate: 1 EUR = 1.5675 CAD
CAD,2025-05-05,0.6385696040868455,ecb_daily,ECB reference rate: 1 EUR = 1.566 CAD
CAD,2025-05-06,0.6398362019323054,ecb_daily,ECB reference rate: 1 EUR = 1.5629 CAD
CAD,2025-05-07,0.6380399413003255,ecb_daily,ECB reference rate: 1 EUR = 1.5673 CAD
CAD,2025-05-08,0.6371861858034918,ecb_daily,ECB reference rate: 1 EUR = 1.5694 CAD
CAD,2025-05-09,0.6386511687316387,ecb_daily,ECB reference rate: 1 EUR = 1.5658 CAD
CAD,2025-05-12,0.6438735432361085,ecb_daily,ECB reference rate: 1 EUR = 1.5531 CAD
CAD,2025-05-13,0.6430041152263375,ecb_daily,ECB reference rate: 1 EUR = 1.5552 CAD
CAD,2025-05-14,0.6397134083930399,ecb_daily,ECB reference rate: 1 EUR = 1.5632 CAD
CAD,2025-05-15,0.6391818472355385,ecb_daily,ECB reference rate: 1 EUR = 1.5645 CAD
CAD,2025-05-16,0.639386189258312,ecb_daily,ECB reference rate: 1 EUR = 1.564 CAD
CAD,2025-05-19,0.6366588145412874,ecb_daily,ECB reference rate: 1 EUR = 1.5707 CAD
CAD,2025-05-20,0.6376331059108589,ecb_daily,ECB reference rate: 1 EUR = 1.5683 CAD
CAD,2025-05-21,0.6360918516633802,ecb_daily,ECB reference rate: 1 EUR = 1.5721 CAD
CAD,2025-05-22,0.6377551020408163,ecb_daily,ECB reference rate: 1 EUR = 1.568 CAD
CAD,2025-05-23,0.6397952655150352,ecb_daily,ECB reference rate: 1 EUR = 1.563 CAD
CAD,2025-05-26,0.6404508774177021,ecb_daily,ECB reference rate: 1 EUR = 1.5614 CAD
CAD,2025-05-27,0.6393044367727911,ecb_daily,ECB reference rate: 1 EUR = 1.5642 CAD
CAD,2025-05-28,0.6390184676337146,ecb_daily,ECB reference rate: 1 EUR = 1.5649 CAD
CAD,2025-05-29,0.6412722842118764,ecb_daily,ECB reference rate: 1 EUR = 1.5594 CAD
CAD,2025-05-30,0.6387327542156361,ecb_daily,ECB reference rate: 1 EUR = 1.5656 CAD
CAD,2025-06-02,0.6392635683692386,ecb_daily,ECB reference rate: 1 EUR = 1.5643 CAD
CAD,2025-06-03,0.6392635683692386,ecb_daily,ECB reference rate: 1 EUR = 1.5643 CAD
CAD,2025-06-04,0.6409845522722902,ecb_daily,ECB reference rate: 1 EUR = 1.5601 CAD
CAD,2025-06-05,0.6409023905659168,ecb_daily,ECB reference rate: 1 EUR = 1.5603 CAD
CAD,2025-06-06,0.6397952655150352,ecb_daily,ECB reference rate: 1 EUR = 1.563 CAD
CAD,2025-06-09,0.6404098623118796,ecb_daily,ECB reference rate: 1 EUR = 1.5615 CAD
CAD,2025-06-10,0.6391001469930339,ecb_daily,ECB reference rate: 1 EUR = 1.5647 CAD
CAD,2025-06-11,0.6391001469930339,ecb_daily,ECB reference rate: 1 EUR = 1.5647 CAD
CAD,2025-06-12,0.6326311127981274,ecb_daily,ECB reference rate: 1 EUR = 1.5807 CAD
CAD,2025-06-13,0.6373486297004461,ecb_daily,ECB reference rate: 1 EUR = 1.569 CAD
CAD,2025-06-16,0.6369021081459779,ecb_daily,ECB reference rate: 1 EUR = 1.5701 CAD
CAD,2025-06-17,0.6374298827129016,ecb_daily,ECB reference rate: 1 EUR = 1.5688 CAD
CAD,2025-06-18,0.6363752068219423,ecb_daily,ECB reference rate: 1 EUR = 1.5714 CAD
CAD,2025-06-19,0.6355258976803305,ecb_daily,ECB reference rate: 1 EUR = 1.5735 CAD
CAD,2025-06-20,0.6331919204710948,ecb_daily,ECB reference rate: 1 EUR = 1.5793 CAD
CAD,2025-06-23,0.6321911746112024,ecb_daily,ECB reference rate: 1 EUR = 1.5818 CAD
CAD,2025-06-24,0.6283380458686774,ecb_daily,ECB reference rate: 1 EUR = 1.5915 CAD
CAD,2025-06-25,0.6278252134605726,ecb_daily,ECB reference rate: 1 EUR = 1.5928 CAD
CAD,2025-06-26,0.624687656171914,ecb_daily,ECB reference rate: 1 EUR = 1.6008 CAD
CAD,2025-06-27,0.6258997308631158,ecb_daily,ECB reference rate: 1 EUR = 1.5977 CAD
CAD,2025-06-30,0.6239470892868285,ecb_daily,ECB reference rate: 1 EUR = 1.6027 CAD
CAD,2025-07-01,0.6220452848967405,ecb_daily,ECB reference rate: 1 EUR = 1.6076 CAD
CAD,2025-07-02,0.6234025310142759,ecb_daily,ECB reference rate: 1 EUR = 1.6041 CAD
CAD,2025-07-03,0.6246096189881324,ecb_daily,ECB reference rate: 1 EUR = 1.601 CAD
CAD,2025-07-04,0.6251953735542357,ecb_daily,ECB reference rate: 1 EUR = 1.5995 CAD
CAD,2025-07-07,0.6243756243756244,ecb_daily,ECB reference rate: 1 EUR = 1.6016 CAD
CAD,2025-07-08,0.6247657128576783,ecb_daily,ECB reference rate: 1 EUR = 1.6006 CAD
CAD,2025-07-09,0.6238303181534622,ecb_daily,ECB reference rate: 1 EUR = 1.603 CAD
CAD,2025-07-10,0.6239081607187422,ecb_daily,ECB reference rate: 1 EUR = 1.6028 CAD
CAD,2025-07-11,0.6247266820765914,ecb_daily,ECB reference rate: 1 EUR = 1.6007 CAD
CAD,2025-07-14,0.6256256256256256,ecb_daily,ECB reference rate: 1 EUR = 1.5984 CAD
CAD,2025-07-15,0.6260564702936205,ecb_daily,ECB reference rate: 1 EUR = 1.5973 CAD
CAD,2025-07-16,0.6279829188646069,ecb_daily,ECB reference rate: 1 EUR = 1.5924 CAD
CAD,2025-07-17,0.6274706657463764,ecb_daily,ECB reference rate: 1 EUR = 1.5937 CAD
CAD,2025-07-18,0.6256256256256256,ecb_daily,ECB reference rate: 1 EUR = 1.5984 CAD
CAD,2025-07-21,0.6253908692933083,ecb_daily,ECB reference rate: 1 EUR = 1.599 CAD
CAD,2025-07-22,0.6252735571812669,ecb_daily,ECB reference rate: 1 EUR = 1.5993 CAD
CAD,2025-07-23,0.6278252134605726,ecb_daily,ECB reference rate: 1 EUR = 1.5928 CAD
CAD,2025-07-24,0.6246486351427322,ecb_daily,ECB reference rate: 1 EUR = 1.6009 CAD
CAD,2025-07-25,0.6236357966947303,ecb_daily,ECB reference rate: 1 EUR = 1.6035 CAD
CAD,2025-07-28,0.6253126563281641,ecb_daily,ECB reference rate: 1 EUR = 1.5992 CAD
CAD,2025-07-29,0.6294454585510165,ecb_daily,ECB reference rate: 1 EUR = 1.5887 CAD
CAD,2025-07-30,0.6289308176100629,ecb_daily,ECB reference rate: 1 EUR = 1.59 CAD
CAD,2025-07-31,0.6313928526329081,ecb_daily,ECB reference rate: 1 EUR = 1.5838 CAD
CAD,2025-08-01,0.6320313487548982,ecb_daily,ECB reference rate: 1 EUR = 1.5822 CAD
CAD,2025-08-04,0.62758880381574,ecb_daily,ECB reference rate: 1 EUR = 1.5934 CAD
CAD,2025-08-05,0.6278252134605726,ecb_daily,ECB reference rate: 1 EUR = 1.5928 CAD
CAD,2025-08-06,0.6262917266862905,ecb_daily,ECB reference rate: 1 EUR = 1.5967 CAD
CAD,2025-08-07,0.6249609399412537,ecb_daily,ECB reference rate: 1 EUR = 1.6001 CAD
CAD,2025-08-08,0.6248828344685371,ecb_daily,ECB reference rate: 1 EUR = 1.6003 CAD
CAD,2025-08-11,0.6242197253433208,ecb_daily,ECB reference rate: 1 EUR = 1.602 CAD
CAD,2025-08-12,0.6244146113019045,ecb_daily,ECB reference rate: 1 EUR = 1.6015 CAD
CAD,2025-08-13,0.6205783790492739,ecb_daily,ECB reference rate: 1 EUR = 1.6114 CAD
CAD,2025-08-14,0.6206168931918327,ecb_daily,ECB reference rate: 1 EUR = 1.6113 CAD
CAD,2025-08-15,0.6203473945409429,ecb_daily,ECB reference rate: 1 EUR = 1.612 CAD
CAD,2025-08-18,0.6211951795254069,ecb_daily,ECB reference rate: 1 EUR = 1.6098 CAD
CAD,2025-08-19,0.6198475175106923,ecb_daily,ECB reference rate: 1 EUR = 1.6133 CAD
CAD,2025-08-20,0.6189650903689032,ecb_daily,ECB reference rate: 1 EUR = 1.6156 CAD
CAD,2025-08-21,0.6186587478346943,ecb_daily,ECB reference rate: 1 EUR = 1.6164 CAD
CAD,2025-08-22,0.6191567085629373,ecb_daily,ECB reference rate: 1 EUR = 1.6151 CAD
CAD,2025-08-25,0.6183909467565395,ecb_daily,ECB reference rate: 1 EUR = 1.6171 CAD
CAD,2025-08-26,0.6196938712276135,ecb_daily,ECB reference rate: 1 EUR = 1.6137 CAD
CAD,2025-08-27,0.6228201295465869,ecb_daily,ECB reference rate: 1 EUR = 1.6056 CAD
CAD,2025-08-28,0.6225874735400323,ecb_daily,ECB reference rate: 1 EUR = 1.6062 CAD
CAD,2025-08-29,0.6237914041544508,ecb_daily,ECB reference rate: 1 EUR = 1.6031 CAD
CAD,2025-09-01,0.6209251785159888,ecb_daily,ECB reference rate: 1 EUR = 1.6105 CAD
CAD,2025-09-02,0.6228201295465869,ecb_daily,ECB reference rate: 1 EUR = 1.6056 CAD
CAD,2025-09-03,0.621929224454257,ecb_daily,ECB reference rate: 1 EUR = 1.6079 CAD
CAD,2025-09-04,0.6213495712687959,ecb_daily,ECB reference rate: 1 EUR = 1.6094 CAD
CAD,2025-09-05,0.6196554715578139,ecb_daily,ECB reference rate: 1 EUR = 1.6138 CAD
CAD,2025-09-08,0.6176652254478073,ecb_daily,ECB reference rate: 1 EUR = 1.619 CAD
CAD,2025-09-09,0.6165228113440197,ecb_daily,ECB reference rate: 1 EUR = 1.622 CAD
CAD,2025-09-10,0.6163708086785009,ecb_daily,ECB reference rate: 1 EUR = 1.6224 CAD
CAD,2025-09-11,0.6164468006411047,ecb_daily,ECB reference rate: 1 EUR = 1.6222 CAD
CAD,2025-09-12,0.6162568558575214,ecb_daily,ECB reference rate: 1 EUR = 1.6227 CAD
CAD,2025-09-15,0.6149305128520477,ecb_daily,ECB reference rate: 1 EUR = 1.6262 CAD
CAD,2025-09-16,0.6160290765724142,ecb_daily,ECB reference rate: 1 EUR = 1.6233 CAD
CAD,2025-09-17,0.6142128861863522,ecb_daily,ECB reference rate: 1 EUR = 1.6281 CAD
CAD,2025-09-18,0.6139489194499017,ecb_daily,ECB reference rate: 1 EUR = 1.6288 CAD
CAD,2025-09-19,0.6167509559639818,ecb_daily,ECB reference rate: 1 EUR = 1.6214 CAD
CAD,2025-09-22,0.6145526057030481,ecb_daily,ECB reference rate: 1 EUR = 1.6272 CAD
CAD,2025-09-23,0.6132335806708775,ecb_daily,ECB reference rate: 1 EUR = 1.6307 CAD
CAD,2025-09-24,0.613421666053245,ecb_daily,ECB reference rate: 1 EUR = 1.6302 CAD
CAD,2025-09-25,0.6131207847946045,ecb_daily,ECB reference rate: 1 EUR = 1.631 CAD
CAD,2025-09-26,0.6142506142506143,ecb_daily,ECB reference rate: 1 EUR = 1.628 CAD
CAD,2025-09-29,0.6122573930080206,ecb_daily,ECB reference rate: 1 EUR = 1.6333 CAD
CAD,2025-09-30,0.6117704637220115,ecb_daily,ECB reference rate: 1 EUR = 1.6346 CAD
CAD,2025-10-01,0.6121074860745547,ecb_daily,ECB reference rate: 1 EUR = 1.6337 CAD
CAD,2025-10-02,0.6102398242509306,ecb_daily,ECB reference rate: 1 EUR = 1.6387 CAD
CAD,2025-10-03,0.6102398242509306,ecb_daily,ECB reference rate: 1 EUR = 1.6387 CAD
CAD,2025-10-06,0.6133464180569185,ecb_daily,ECB reference rate: 1 EUR = 1.6304 CAD
CAD,2025-10-07,0.6142506142506143,ecb_daily,ECB reference rate: 1 EUR = 1.628 CAD
CAD,2025-10-08,0.6169031462060457,ecb_daily,ECB reference rate: 1 EUR = 1.621 CAD
CAD,2025-10-09,0.6173601679219657,ecb_daily,ECB reference rate: 1 EUR = 1.6198 CAD
CAD,2025-10-10,0.6165988407941794,ecb_daily,ECB reference rate: 1 EUR = 1.6218 CAD
CAD,2025-10-13,0.6170173381872031,ecb_daily,ECB reference rate: 1 EUR = 1.6207 CAD
CAD,2025-10-14,0.6154224875376946,ecb_daily,ECB reference rate: 1 EUR = 1.6249 CAD
CAD,2025-10-15,0.6126324817741836,ecb_daily,ECB reference rate: 1 EUR = 1.6323 CAD
CAD,2025-10-16,0.6108735491753207,ecb_daily,ECB reference rate: 1 EUR = 1.637 CAD
CAD,2025-10-17,0.610016470444702,ecb_daily,ECB reference rate: 1 EUR = 1.6393 CAD
CAD,2025-10-20,0.6109481915933529,ecb_daily,ECB reference rate: 1 EUR = 1.6368 CAD
CAD,2025-10-21,0.6134592969756456,ecb_daily,ECB reference rate: 1 EUR = 1.6301 CAD
CAD,2025-10-22,0.6152331733727082,ecb_daily,ECB reference rate: 1 EUR = 1.6254 CAD
CAD,2025-10-23,0.61648480364959,ecb_daily,ECB reference rate: 1 EUR = 1.6221 CAD
CAD,2025-10-24,0.6140243153628884,ecb_daily,ECB reference rate: 1 EUR = 1.6286 CAD
CAD,2025-10-27,0.6144015728680265,ecb_daily,ECB reference rate: 1 EUR = 1.6276 CAD
CAD,2025-10-28,0.6140997297961188,ecb_daily,ECB reference rate: 1 EUR = 1.6284 CAD
CAD,2025-10-29,0.6170173381872031,ecb_daily,ECB reference rate: 1 EUR = 1.6207 CAD
CAD,2025-10-30,0.6180851721367204,ecb_daily,ECB reference rate: 1 EUR = 1.6179 CAD
CAD,2025-10-31,0.6170173381872031,ecb_daily,ECB reference rate: 1 EUR = 1.6207 CAD
CAD,2025-11-03,0.6184291898577613,ecb_daily,ECB reference rate: 1 EUR = 1.617 CAD
CAD,2025-11-04,0.6181233774261343,ecb_daily,ECB reference rate: 1 EUR = 1.6178 CAD
CAD,2025-11-05,0.615839389087326,ecb_daily,ECB reference rate: 1 EUR = 1.6238 CAD
CAD,2025-11-06,0.6153088850603002,ecb_daily,ECB reference rate: 1 EUR = 1.6252 CAD
CAD,2025-11-07,0.6130831953896144,ecb_daily,ECB reference rate: 1 EUR = 1.6311 CAD
CAD,2025-11-10,0.6167889964843027,ecb_daily,ECB reference rate: 1 EUR = 1.6213 CAD
CAD,2025-11-11,0.615991129727732,ecb_daily,ECB reference rate: 1 EUR = 1.6234 CAD
CAD,2025-11-12,0.61667488899852,ecb_daily,ECB reference rate: 1 EUR = 1.6216 CAD
CAD,2025-11-13,0.6145526057030481,ecb_daily,ECB reference rate: 1 EUR = 1.6272 CAD
CAD,2025-11-14,0.6123323740126141,ecb_daily,ECB reference rate: 1 EUR = 1.6331 CAD
CAD,2025-11-17,0.6146281499692686,ecb_daily,ECB reference rate: 1 EUR = 1.627 CAD
CAD,2025-11-18,0.6151196407701298,ecb_daily,ECB reference rate: 1 EUR = 1.6257 CAD
CAD,2025-11-19,0.6161429451632778,ecb_daily,ECB reference rate: 1 EUR = 1.623 CAD
CAD,2025-11-20,0.6175126590095097,ecb_daily,ECB reference rate: 1 EUR = 1.6194 CAD
CAD,2025-11-21,0.6162948354492789,ecb_daily,ECB reference rate: 1 EUR = 1.6226 CAD
CAD,2025-11-24,0.6142883469500584,ecb_daily,ECB reference rate: 1 EUR = 1.6279 CAD
CAD,2025-11-25,0.6134592969756456,ecb_daily,ECB reference rate: 1 EUR = 1.6301 CAD
CAD,2025-11-26,0.6131583788092464,ecb_daily,ECB reference rate: 1 EUR = 1.6309 CAD
CAD,2025-11-27,0.6145148405333989,ecb_daily,ECB reference rate: 1 EUR = 1.6273 CAD
CAD,2025-11-28,0.6169031462060457,ecb_daily,ECB reference rate: 1 EUR = 1.621 CAD
CAD,2025-12-01,0.6150439756442586,ecb_daily,ECB reference rate: 1 EUR = 1.6259 CAD
CAD,2025-12-02,0.6148548942449582,ecb_daily,ECB reference rate: 1 EUR = 1.6264 CAD
CAD,2025-12-03,0.6146281499692686,ecb_daily,ECB reference rate: 1 EUR = 1.627 CAD
CAD,2025-12-04,0.6135345726731701,ecb_daily,ECB reference rate: 1 EUR = 1.6299 CAD
CAD,2025-12-05,0.6161429451632778,ecb_daily,ECB reference rate: 1 EUR = 1.623 CAD
CAD,2025-12-08,0.6215040397762586,ecb_daily,ECB reference rate: 1 EUR = 1.609 CAD
CAD,2025-12-09,0.6205783790492739,ecb_daily,ECB reference rate: 1 EUR = 1.6114 CAD
CAD,2025-12-10,0.6208095356344674,ecb_daily,ECB reference rate: 1 EUR = 1.6108 CAD
CAD,2025-12-11,0.6186587478346943,ecb_daily,ECB reference rate: 1 EUR = 1.6164 CAD
CAD,2025-12-12,0.6196170766466325,ecb_daily,ECB reference rate: 1 EUR = 1.6139 CAD
CAD,2025-12-15,0.6184674376894056,ecb_daily,ECB reference rate: 1 EUR = 1.6169 CAD
CAD,2025-12-16,0.6170554115759596,ecb_daily,ECB reference rate: 1 EUR = 1.6206 CAD
CAD,2025-12-17,0.6186204763377667,ecb_daily,ECB reference rate: 1 EUR = 1.6165 CAD
CAD,2025-12-18,0.6187735907431471,ecb_daily,ECB reference rate: 1 EUR = 1.6161 CAD
CAD,2025-12-19,0.6190034045187249,ecb_daily,ECB reference rate: 1 EUR = 1.6155 CAD
CAD,2025-12-22,0.6185056902523504,ecb_daily,ECB reference rate: 1 EUR = 1.6168 CAD
CAD,2025-12-23,0.619271736437949,ecb_daily,ECB reference rate: 1 EUR = 1.6148 CAD
CAD,2025-12-24,0.6200396825396826,ecb_daily,ECB reference rate: 1 EUR = 1.6128 CAD
CAD,2025-12-29,0.6208866261020738,ecb_daily,ECB reference rate: 1 EUR = 1.6106 CAD
CAD,2025-12-30,0.620963735717834,ecb_daily,ECB reference rate: 1 EUR = 1.6104 CAD
CAD,2025-12-31,0.6215813028344107,ecb_daily,ECB reference rate: 1 EUR = 1.6088 CAD
CAD,2026-01-02,0.6212337702677518,ecb_daily,ECB reference rate: 1 EUR = 1.6097 CAD
CAD,2026-01-05,0.6216199415677255,ecb_daily,ECB reference rate: 1 EUR = 1.6087 CAD
CAD,2026-01-06,0.62000124000248,ecb_daily,ECB reference rate: 1 EUR = 1.6129 CAD
CAD,2026-01-07,0.6197706848466068,ecb_daily,ECB reference rate: 1 EUR = 1.6135 CAD
CAD,2026-01-08,0.6179323981956374,ecb_daily,ECB reference rate: 1 EUR = 1.6183 CAD
CAD,2026-01-09,0.6186970240673142,ecb_daily,ECB reference rate: 1 EUR = 1.6163 CAD
CAD,2026-01-12,0.6165608237252606,ecb_daily,ECB reference rate: 1 EUR = 1.6219 CAD
CAD,2026-01-13,0.6183527083848628,ecb_daily,ECB reference rate: 1 EUR = 1.6172 CAD
CAD,2026-01-14,0.6184674376894056,ecb_daily,ECB reference rate: 1 EUR = 1.6169 CAD
CAD,2026-01-15,0.6187353050365053,ecb_daily,ECB reference rate: 1 EUR = 1.6162 CAD
CAD,2026-01-16,0.6197706848466068,ecb_daily,ECB reference rate: 1 EUR = 1.6135 CAD
CAD,2026-01-19,0.6192333890643383,ecb_daily,ECB reference rate: 1 EUR = 1.6149 CAD
CAD,2026-01-20,0.6167129201356769,ecb_daily,ECB reference rate: 1 EUR = 1.6215 CAD
CAD,2026-01-21,0.6175889328063241,ecb_daily,ECB reference rate: 1 EUR = 1.6192 CAD
CAD,2026-01-22,0.6183909467565395,ecb_daily,ECB reference rate: 1 EUR = 1.6171 CAD
CAD,2026-01-23,0.6187735907431471,ecb_daily,ECB reference rate: 1 EUR = 1.6161 CAD
CAD,2026-01-26,0.6161429451632778,ecb_daily,ECB reference rate: 1 EUR = 1.623 CAD
CAD,2026-01-27,0.6128953174797744,ecb_daily,ECB reference rate: 1 EUR = 1.6316 CAD
CAD,2026-01-28,0.6156877231867997,ecb_daily,ECB reference rate: 1 EUR = 1.6242 CAD
CAD,2026-01-29,0.6178178672927221,ecb_daily,ECB reference rate: 1 EUR = 1.6186 CAD
CAD,2026-01-30,0.6203473945409429,ecb_daily,ECB reference rate: 1 EUR = 1.612 CAD
CAD,2026-02-02,0.6189267809618122,ecb_daily,ECB reference rate: 1 EUR = 1.6157 CAD
CAD,2026-02-03,0.6205013651030032,ecb_daily,ECB reference rate: 1 EUR = 1.6116 CAD
CAD,2026-02-04,0.6196554715578139,ecb_daily,ECB reference rate: 1 EUR = 1.6138 CAD
CAD,2026-02-05,0.6194251734390486,ecb_daily,ECB reference rate: 1 EUR = 1.6144 CAD
